state,county,year,treat,dem_share_gov,dem_share_pres,dem_share_sen,turnout_share,vbm_share,share_votes_dem,cvap,ballots_cast,period,post_2018,county_id,state_year,state_year_id,year2,pres
CA,Riverside,2016,0,,0.5286107063293457,,0.5292897820472717,0.6559537,0.38840726,1453255.0,769193.0,original,0,33,CA_2016,10,4064256,1
CA,Riverside,2018,0,0.4981326460838318,,,0.42738839983940125,0.700857,0.38700098,1522140.0,650545.0,original,0,33,CA_2018,11,4072324,0
CA,Riverside,2020,0,,0.4768419437129989,,0.5304721212121212,,,1650000.0,875279.0,extension,1,33,CA_2020,12,4080400,1
CA,Riverside,2022,1,0.4727060910086766,,,0.3660412121212121,,,1650000.0,603968.0,extension,1,33,CA_2022,13,4088484,0
CA,Riverside,2024,1,,0.46832101300385304,,0.46432666666666667,,,1650000.0,766139.0,extension,1,33,CA_2024,14,4096576,1
CA,Sacramento,1998,0,0.5913274884223938,,,0.47627338767051697,0.2201248,0.46093246,796640.0,369395.0,original,0,34,CA_1998,1,3992004,0
CA,Sacramento,2000,0,,0.5210241675376892,,,,0.45077363,,,original,0,34,CA_2000,2,4000000,1
CA,Sacramento,2002,0,0.466896116733551,,,0.40484878420829773,0.34384468,0.44215888,,331039.0,original,0,34,CA_2002,3,4008004,0
CA,Sacramento,2004,0,,0.501183807849884,,0.574691891670227,0.33286515,0.44144028,,482012.0,original,0,34,CA_2004,4,4016016,1
CA,Sacramento,2006,0,0.36104607582092285,,,0.42820653319358826,0.47560313,0.44453153,,368162.0,original,0,34,CA_2006,5,4024036,0
CA,Sacramento,2008,0,,0.5970808863639832,,0.6206246614456177,0.4418688,0.45113572,,546660.0,original,0,34,CA_2008,6,4032064,1
CA,Sacramento,2010,0,0.5960648655891418,,,0.4720572233200073,0.52752,0.4505958,907820.0,428543.0,original,0,34,CA_2010,7,4040100,0
CA,Sacramento,2012,0,,0.5974012613296509,,0.5562309622764587,0.5862023,0.4539373,938540.0,522045.0,original,0,34,CA_2012,8,4048144,1
CA,Sacramento,2014,0,0.6232825517654419,,,0.3409025967121124,0.66256875,0.45532852,970415.0,330817.0,original,0,34,CA_2014,9,4056196,0
CA,Sacramento,2016,0,,0.632057785987854,,0.5758376717567444,0.6471945,0.45204914,999780.0,575711.0,original,0,34,CA_2016,10,4064256,1
CA,Sacramento,2018,1,0.58809494972229,,,0.5086389780044556,0.9420666,0.45232043,1027550.0,522652.0,original,0,34,CA_2018,11,4072324,0
CA,Sacramento,2020,1,,0.6100727596895222,,0.6272481818181819,,,1100000.0,689973.0,extension,1,34,CA_2020,12,4080400,1
CA,Sacramento,2022,1,0.6140491786950247,,,0.4488518181818182,,,1100000.0,493737.0,extension,1,34,CA_2022,13,4088484,0
CA,Sacramento,2024,1,,0.6012740487387772,,0.5569836363636363,,,1100000.0,612682.0,extension,1,34,CA_2024,14,4096576,1
CA,San Benito,1998,0,0.6025764346122742,,,0.4393724203109741,0.19320403,0.47841275,30395.0,13302.0,original,0,35,CA_1998,1,3992004,0
CA,San Benito,2000,0,,0.565527081489563,,,,0.4823093,,,original,0,35,CA_2000,2,4000000,1
CA,San Benito,2002,0,0.5395112633705139,,,0.41638538241386414,0.2992287,0.47539744,,12706.0,original,0,35,CA_2002,3,4008004,0
CA,San Benito,2004,0,,0.5310798287391663,,0.6297045946121216,0.31885335,0.4654686,,19291.0,original,0,35,CA_2004,4,4016016,1
CA,San Benito,2006,0,0.3968254029750824,,,0.4762152433395386,0.41055578,0.4707626,,14646.0,original,0,35,CA_2006,5,4024036,0
CA,San Benito,2008,0,,0.6161203384399414,,0.647190272808075,0.4329897,0.47131374,,19982.0,original,0,35,CA_2008,6,4032064,1
CA,San Benito,2010,0,0.5428515672683716,,,0.5351148843765259,0.46632156,0.46663284,30685.0,16420.0,original,0,35,CA_2010,7,4040100,0
CA,San Benito,2012,0,,0.6056179404258728,,0.5917307138442993,0.64699465,0.47564706,32530.0,19249.0,original,0,35,CA_2012,8,4048144,1
CA,San Benito,2014,0,0.6352491974830627,,,0.40734291076660156,0.6757392,0.47788393,34455.0,14035.0,original,0,35,CA_2014,9,4056196,0
CA,San Benito,2016,0,,0.6149199604988098,,0.6303369402885437,0.7091022,0.47237423,35765.0,22544.0,original,0,35,CA_2016,10,4064256,1
CA,San Benito,2018,0,0.5612026453018188,,,0.5535483956336975,0.8516414,0.4696186,37200.0,20592.0,original,0,35,CA_2018,11,4072324,0
CA,San Benito,2020,0,,0.5322515063024433,,0.6732380952380952,,,42000.0,28276.0,extension,1,35,CA_2020,12,4080400,1
CA,San Benito,2022,1,0.5064775738541565,,,0.5079761904761905,,,42000.0,21335.0,extension,1,35,CA_2022,13,4088484,0
CA,San Benito,2024,1,,0.5215671579648596,,0.599,,,42000.0,25158.0,extension,1,35,CA_2024,14,4096576,1
CA,San Bernardino,1998,0,0.5479674339294434,,,0.35972270369529724,0.21219893,0.39802057,989410.0,342735.0,original,0,36,CA_1998,1,3992004,0
CA,San Bernardino,2000,0,,0.4919726252555847,,,,0.4012772,,,original,0,36,CA_2000,2,4000000,1
CA,San Bernardino,2002,0,0.4503297805786133,,,0.28688913583755493,0.2297451,0.39177978,,294361.0,original,0,36,CA_2002,3,4008004,0
CA,San Bernardino,2004,0,,0.44051674008369446,,0.4972217082977295,0.2702205,0.39204594,,528387.0,original,0,36,CA_2004,4,4016016,1
CA,San Bernardino,2006,0,0.350251704454422,,,0.32603713870048523,0.38549232,0.3930664,,358417.0,original,0,36,CA_2006,5,4024036,0
CA,San Bernardino,2008,0,,0.5322965979576111,,0.5425601601600647,0.37186038,0.40788853,,616320.0,original,0,36,CA_2008,6,4032064,1
CA,San Bernardino,2010,0,0.4941982626914978,,,0.3787015378475189,0.4400045,0.39327016,1175860.0,445300.0,original,0,36,CA_2010,7,4040100,0
CA,San Bernardino,2012,0,,0.5376682877540588,,0.4826270639896393,0.48046425,0.40955055,1221670.0,589611.0,original,0,36,CA_2012,8,4048144,1
CA,San Bernardino,2014,0,0.4685559868812561,,,0.23105065524578094,0.60045755,0.38431057,1269345.0,293283.0,original,0,36,CA_2014,9,4056196,0
CA,San Bernardino,2016,0,,0.556850254535675,,0.5130760073661804,0.5730014,0.41382673,1311445.0,672871.0,original,0,36,CA_2016,10,4064256,1
CA,San Bernardino,2018,0,0.5153512358665466,,,0.40512901544570923,0.61693716,0.41130003,1347820.0,546041.0,original,0,36,CA_2018,11,4072324,0
CA,San Bernardino,2020,0,,0.4678804878659621,,0.5307955555555556,,,1350000.0,716574.0,extension,1,36,CA_2020,12,4080400,1
CA,San Bernardino,2022,0,0.46164355961870224,,,0.3701740740740741,,,1350000.0,499735.0,extension,1,36,CA_2022,13,4088484,0
CA,San Bernardino,2024,0,,0.4615465923962283,,0.46356592592592594,,,1350000.0,625814.0,extension,1,36,CA_2024,14,4096576,1
CA,San Diego,1998,0,0.5165495872497559,,,0.43825554847717285,0.30760437,0.3662991,1788075.0,769911.0,original,0,37,CA_1998,1,3992004,0
CA,San Diego,2000,0,,0.479160338640213,,,,0.36312407,,,original,0,37,CA_2000,2,4000000,1
CA,San Diego,2002,0,0.43953123688697815,,,0.376107394695282,0.27558985,0.36075246,,684285.0,original,0,37,CA_2002,3,4008004,0
CA,San Diego,2004,0,,0.4689987301826477,,0.6187039017677307,0.30169296,0.35789856,,1145035.0,original,0,37,CA_2004,4,4016016,1
CA,San Diego,2006,0,0.3157781660556793,,,0.4195914566516876,0.40961608,0.36409533,,789676.0,original,0,37,CA_2006,5,4024036,0
CA,San Diego,2008,0,,0.5519822835922241,,0.6511950492858887,0.4600268,0.36950785,,1245947.0,original,0,37,CA_2008,6,4032064,1
CA,San Diego,2010,0,0.46927410364151,,,0.4709450304508209,0.55072904,0.36153945,1967030.0,926363.0,original,0,37,CA_2010,7,4040100,0
CA,San Diego,2012,0,,0.5387696027755737,,0.5917328000068665,0.5609795,0.3707896,2033460.0,1203265.0,original,0,37,CA_2012,8,4048144,1
CA,San Diego,2014,0,0.51067054271698,,,0.3293055295944214,0.6495868,0.36448884,2102710.0,692434.0,original,0,37,CA_2014,9,4056196,0
CA,San Diego,2016,0,,0.6062071919441223,,0.6192657947540283,0.63641196,0.38032553,2174370.0,1346513.0,original,0,37,CA_2016,10,4064256,1
CA,San Diego,2018,0,0.5685797929763794,,,0.524703323841095,0.68511164,0.38790974,2237310.0,1173924.0,original,0,37,CA_2018,11,4072324,0
CA,San Diego,2020,0,,0.5947611815055162,,0.6917057142857143,,,2450000.0,1694679.0,extension,1,37,CA_2020,12,4080400,1
CA,San Diego,2022,1,0.5802685713276712,,,0.48404448979591835,,,2450000.0,1185909.0,extension,1,37,CA_2022,13,4088484,0
CA,San Diego,2024,1,,0.5724017263008714,,0.6065502040816326,,,2450000.0,1486048.0,extension,1,37,CA_2024,14,4096576,1
CA,San Francisco,1998,0,0.8407407402992249,,,0.45854610204696655,0.2667528,0.6581776,553675.0,250719.0,original,0,38,CA_1998,1,3992004,0
CA,San Francisco,2000,0,,0.8242900967597961,,,,0.63516957,,,original,0,38,CA_2000,2,4000000,1
CA,San Francisco,2002,0,0.8116223216056824,,,0.40155157446861267,0.29078817,0.63927674,,225102.0,original,0,38,CA_2002,3,4008004,0
CA,San Francisco,2004,0,,0.8451984524726868,,0.6375873684883118,0.3744051,0.6170902,,361822.0,original,0,38,CA_2004,4,4016016,1
CA,San Francisco,2006,0,0.6783023476600647,,,0.4417177438735962,0.42703936,0.63187253,,253719.0,original,0,38,CA_2006,5,4024036,0
CA,San Francisco,2008,0,,0.8603729605674744,,0.6676653027534485,0.46013778,0.6131473,,388112.0,original,0,38,CA_2008,6,4032064,1
CA,San Francisco,2010,0,0.8169293403625488,,,0.4897153377532959,0.50349057,0.6210202,581205.0,284625.0,original,0,38,CA_2010,7,4040100,0
CA,San Francisco,2012,0,,0.8650340437889099,,0.6148939728736877,0.52948546,0.61410046,593395.0,364875.0,original,0,38,CA_2012,8,4048144,1
CA,San Francisco,2014,0,0.8815253376960754,,,0.37977397441864014,0.58914685,0.6209201,608820.0,231214.0,original,0,38,CA_2014,9,4056196,0
CA,San Francisco,2016,0,,0.9015393257141113,,0.6608551740646362,0.63467604,0.6054972,627260.0,414528.0,original,0,38,CA_2016,10,4064256,1
CA,San Francisco,2018,0,0.8639010190963745,,,0.5766775608062744,0.65700233,0.611526,646545.0,372848.0,original,0,38,CA_2018,11,4072324,0
CA,San Francisco,2020,0,,0.8704749069562214,,0.6359485294117647,,,680000.0,432445.0,extension,1,38,CA_2020,12,4080400,1
CA,San Francisco,2022,0,0.8787728879526401,,,0.4658294117647059,,,680000.0,316764.0,extension,1,38,CA_2022,13,4088484,0
CA,San Francisco,2024,0,,0.8635703174413237,,0.5383426470588235,,,680000.0,366073.0,extension,1,38,CA_2024,14,4096576,1
CA,San Joaquin,1998,0,0.5328163504600525,,,0.4066171646118164,0.23432945,0.4168686,331050.0,130005.0,original,0,39,CA_1998,1,3992004,0
CA,San Joaquin,2000,0,,0.4938192069530487,,,,0.4235449,,,original,0,39,CA_2000,2,4000000,1
CA,San Joaquin,2002,0,0.4799439311027527,,,0.3709102272987366,0.28905985,0.41120344,,126991.0,original,0,39,CA_2002,3,4008004,0
CA,San Joaquin,2004,0,,0.46285441517829895,,0.5420955419540405,0.3354838,0.41684657,,191741.0,original,0,39,CA_2004,4,4016016,1
CA,San Joaquin,2006,0,0.37264981865882874,,,0.3867051899433136,0.41660115,0.4180269,,141159.0,original,0,39,CA_2006,5,4024036,0
CA,San Joaquin,2008,0,,0.5543994903564453,,0.5638640522956848,0.47954893,0.43345207,,212214.0,original,0,39,CA_2008,6,4032064,1
CA,San Joaquin,2010,0,0.5187940001487732,,,0.4123884439468384,0.59767574,0.41994482,391655.0,161514.0,original,0,39,CA_2010,7,4040100,0
CA,San Joaquin,2012,0,,0.57005774974823,,0.5092021226882935,0.64269036,0.439235,406210.0,206843.0,original,0,39,CA_2012,8,4048144,1
CA,San Joaquin,2014,0,0.5354140996932983,,,0.28304871916770935,0.73034775,0.40979087,421030.0,119172.0,original,0,39,CA_2014,9,4056196,0
CA,San Joaquin,2016,0,,0.5766162276268005,,0.5318962931632996,0.66297275,0.4349902,433295.0,230468.0,original,0,39,CA_2016,10,4064256,1
CA,San Joaquin,2018,0,0.5218782424926758,,,0.4379642605781555,0.7112518,0.4294189,448975.0,196635.0,original,0,39,CA_2018,11,4072324,0
CA,San Joaquin,2020,0,,0.5566765468692109,,0.58906875,,,480000.0,282753.0,extension,1,39,CA_2020,12,4080400,1
CA,San Joaquin,2022,0,0.5419293049692642,,,0.41899583333333335,,,480000.0,201118.0,extension,1,39,CA_2022,13,4088484,0
CA,San Joaquin,2024,0,,0.5324718967587527,,0.5338166666666667,,,480000.0,256232.0,extension,1,39,CA_2024,14,4096576,1
CA,San Luis Obispo,1998,0,0.5131474137306213,,,0.4928544759750366,0.42888618,0.3632817,182390.0,88049.0,original,0,40,CA_1998,1,3992004,0
CA,San Luis Obispo,2000,0,,0.43917739391326904,,,,0.35550848,,,original,0,40,CA_2000,2,4000000,1
CA,San Luis Obispo,2002,0,0.40570929646492004,,,0.4507790207862854,0.38483724,0.3605126,,83903.0,original,0,40,CA_2002,3,4008004,0
CA,San Luis Obispo,2004,0,,0.46349528431892395,,0.6859194040298462,0.42541885,0.3576293,,130234.0,original,0,40,CA_2004,4,4016016,1
CA,San Luis Obispo,2006,0,0.33078670501708984,,,0.5124255418777466,0.531222,0.3647376,,99209.0,original,0,40,CA_2006,5,4024036,0
CA,San Luis Obispo,2008,0,,0.5275514125823975,,0.6793210506439209,0.5103945,0.35884959,,134061.0,original,0,40,CA_2008,6,4032064,1
CA,San Luis Obispo,2010,0,0.4779731035232544,,,0.5381131768226624,0.58612806,0.3583207,200705.0,108002.0,original,0,40,CA_2010,7,4040100,0
CA,San Luis Obispo,2012,0,,0.5053247809410095,,0.6200610995292664,0.6327177,0.35902876,204525.0,126818.0,original,0,40,CA_2012,8,4048144,1
CA,San Luis Obispo,2014,0,0.5432441234588623,,,0.4211524724960327,0.71019894,0.36426252,208250.0,87705.0,original,0,40,CA_2014,9,4056196,0
CA,San Luis Obispo,2016,0,,0.5443859696388245,,0.6551368236541748,0.7065254,0.36300212,213215.0,139685.0,original,0,40,CA_2016,10,4064256,1
CA,San Luis Obispo,2018,0,0.5157618522644043,,,0.5914475917816162,0.7564763,0.36983305,217015.0,128353.0,original,0,40,CA_2018,11,4072324,0
CA,San Luis Obispo,2020,0,,0.5781184159266003,,0.58532,,,225000.0,131697.0,extension,1,40,CA_2020,12,4080400,1
CA,San Luis Obispo,2022,0,0.5635836007583219,,,0.4394488888888889,,,225000.0,98876.0,extension,1,40,CA_2022,13,4088484,0
CA,San Luis Obispo,2024,0,,0.5625812788170351,,0.5126977777777778,,,225000.0,115357.0,extension,1,40,CA_2024,14,4096576,1
CA,San Mateo,1998,0,0.7058040499687195,,,0.4744713306427002,0.32015103,0.556826,443860.0,210282.0,original,0,41,CA_1998,1,3992004,0
CA,San Mateo,2000,0,,0.6749846935272217,,,,0.54404765,,,original,0,41,CA_2000,2,4000000,1
CA,San Mateo,2002,0,0.6596364974975586,,,0.4033021330833435,0.3172597,0.5527236,,179279.0,original,0,41,CA_2002,3,4008004,0
CA,San Mateo,2004,0,,0.7037551999092102,,0.6481039524078369,0.43148616,0.53325754,,288533.0,original,0,41,CA_2004,4,4016016,1
CA,San Mateo,2006,0,0.5015859603881836,,,0.47220298647880554,0.49755388,0.5471412,,210538.0,original,0,41,CA_2006,5,4024036,0
CA,San Mateo,2008,0,,0.7480319738388062,,0.6883058547973633,0.4809468,0.53340095,,307350.0,original,0,41,CA_2008,6,4032064,1
CA,San Mateo,2010,0,0.6783559918403625,,,0.5053413510322571,0.5208323,0.5393975,447735.0,226259.0,original,0,41,CA_2010,7,4040100,0
CA,San Mateo,2012,0,,0.739077091217041,,0.6307608485221863,0.58691853,0.5379104,457530.0,288592.0,original,0,41,CA_2012,8,4048144,1
CA,San Mateo,2014,0,0.7522436380386353,,,0.3474713861942291,0.6712982,0.5455894,473285.0,164453.0,original,0,41,CA_2014,9,4056196,0
CA,San Mateo,2016,0,,0.8041688799858093,,0.6652188301086426,0.67518395,0.53543484,486010.0,323303.0,original,0,41,CA_2016,10,4064256,1
CA,San Mateo,2018,1,0.7522537708282471,,,0.5822820663452148,0.8827648,0.5373369,498140.0,290058.0,original,0,41,CA_2018,11,4072324,0
CA,San Mateo,2020,1,,0.7728649220079176,,0.6750642857142857,,,560000.0,378036.0,extension,1,41,CA_2020,12,4080400,1
CA,San Mateo,2022,1,0.7802907431893352,,,0.4943714285714286,,,560000.0,276848.0,extension,1,41,CA_2022,13,4088484,0
CA,San Mateo,2024,1,,0.7588829521330122,,0.5734232142857143,,,560000.0,321117.0,extension,1,41,CA_2024,14,4096576,1
CA,Santa Barbara,1998,0,0.5549785494804382,,,0.49702054262161255,0.34877923,0.43139163,252050.0,125168.0,original,0,42,CA_1998,1,3992004,0
CA,Santa Barbara,2000,0,,0.5066182017326355,,,,0.42553383,,,original,0,42,CA_2000,2,4000000,1
CA,Santa Barbara,2002,0,0.4899056851863861,,,0.4654541015625,0.40308473,0.42416167,,117417.0,original,0,42,CA_2002,3,4008004,0
CA,Santa Barbara,2004,0,,0.5404140949249268,,0.6795241832733154,0.42522907,0.42440128,,171564.0,original,0,42,CA_2004,4,4016016,1
CA,Santa Barbara,2006,0,0.3678886592388153,,,0.4963710606098175,0.5542941,0.43061742,,125428.0,original,0,42,CA_2006,5,4024036,0
CA,Santa Barbara,2008,0,,0.6169078350067139,,0.6981402635574341,0.5216185,0.4325581,,176562.0,original,0,42,CA_2008,6,4032064,1
CA,Santa Barbara,2010,0,0.5216487646102905,,,0.5189445614814758,0.57580155,0.42751965,259045.0,134430.0,original,0,42,CA_2010,7,4040100,0
CA,Santa Barbara,2012,0,,0.5929946303367615,,0.621019721031189,0.5890821,0.43363896,265655.0,164977.0,original,0,42,CA_2012,8,4048144,1
CA,Santa Barbara,2014,0,0.582614541053772,,,0.41904518008232117,0.6774666,0.4244939,272300.0,114106.0,original,0,42,CA_2014,9,4056196,0
CA,Santa Barbara,2016,0,,0.6552746891975403,,0.6545780897140503,0.6617434,0.44373924,278445.0,182264.0,original,0,42,CA_2016,10,4064256,1
CA,Santa Barbara,2018,0,0.6048755645751953,,,0.5598047375679016,0.7144207,0.44844255,281700.0,157697.0,original,0,42,CA_2018,11,4072324,0
CA,Santa Barbara,2020,0,,0.6324045622623822,,0.627528125,,,320000.0,200809.0,extension,1,42,CA_2020,12,4080400,1
CA,Santa Barbara,2022,0,0.6281460931243564,,,0.4566,,,320000.0,146112.0,extension,1,42,CA_2022,13,4088484,0
CA,Santa Barbara,2024,0,,0.6282035058541376,,0.541425,,,320000.0,173256.0,extension,1,42,CA_2024,14,4096576,1
CA,Santa Clara,1998,0,0.6700361967086792,,,0.4508828818798065,0.2035619,0.50810724,974140.0,434600.0,original,0,43,CA_1998,1,3992004,0
CA,Santa Clara,2000,0,,0.6378827691078186,,,,0.49680778,,,original,0,43,CA_2000,2,4000000,1
CA,Santa Clara,2002,0,0.6304887533187866,,,0.38099607825279236,0.19554727,0.5018105,,375050.0,original,0,43,CA_2002,3,4008004,0
CA,Santa Clara,2004,0,,0.6486960649490356,,0.6134288907051086,0.30215767,0.48640206,,610145.0,original,0,43,CA_2004,4,4016016,1
CA,Santa Clara,2006,0,0.45112380385398865,,,0.44035327434539795,0.41660884,0.4935816,,442511.0,original,0,43,CA_2006,5,4024036,0
CA,Santa Clara,2008,0,,0.7086542844772339,,0.667911946773529,0.572888,0.4830629,,678033.0,original,0,43,CA_2008,6,4032064,1
CA,Santa Clara,2010,0,0.6373273134231567,,,0.5084530711174011,0.6847908,0.48302105,1029450.0,523427.0,original,0,43,CA_2010,7,4040100,0
CA,Santa Clara,2012,0,,0.7205467224121094,,0.6111234426498413,0.7009456,0.484619,1068915.0,653239.0,original,0,43,CA_2012,8,4048144,1
CA,Santa Clara,2014,0,0.7294067144393921,,,0.3637121319770813,0.7622833,0.48080733,1111225.0,404166.0,original,0,43,CA_2014,9,4056196,0
CA,Santa Clara,2016,0,,0.7794001698493958,,0.6343168616294861,0.7372619,0.4847553,1142325.0,724596.0,original,0,43,CA_2016,10,4064256,1
CA,Santa Clara,2018,0,0.7139512300491333,,,0.5344393849372864,0.77860177,0.4889088,1170245.0,625425.0,original,0,43,CA_2018,11,4072324,0
CA,Santa Clara,2020,1,,0.7276124148372445,,0.6407814814814815,,,1350000.0,865055.0,extension,1,43,CA_2020,12,4080400,1
CA,Santa Clara,2022,1,0.7357784532941625,,,0.4547874074074074,,,1350000.0,613963.0,extension,1,43,CA_2022,13,4088484,0
CA,Santa Clara,2024,1,,0.727316022547145,,0.5460066666666666,,,1350000.0,737109.0,extension,1,43,CA_2024,14,4096576,1
CA,Santa Cruz,1998,0,0.7029344439506531,,,0.520300030708313,0.2943648,0.59677786,167150.0,86634.0,original,0,44,CA_1998,1,3992004,0
CA,Santa Cruz,2000,0,,0.692171037197113,,,,0.58741546,,,original,0,44,CA_2000,2,4000000,1
CA,Santa Cruz,2002,0,0.6784928441047668,,,0.47691723704338074,0.33025506,0.59779835,,80023.0,original,0,44,CA_2002,3,4008004,0
CA,Santa Cruz,2004,0,,0.7458980679512024,,0.73188716173172,0.38120463,0.5806408,,123275.0,original,0,44,CA_2004,4,4016016,1
CA,Santa Cruz,2006,0,0.5353009700775146,,,0.5455276370048523,0.4558632,0.5936887,,92236.0,original,0,44,CA_2006,5,4024036,0
CA,Santa Cruz,2008,0,,0.79640132188797,,0.7574583888053894,0.47063124,0.57886314,,128555.0,original,0,44,CA_2008,6,4032064,1
CA,Santa Cruz,2010,0,0.7334339022636414,,,0.5667533874511719,0.5141018,0.5858382,172980.0,98037.0,original,0,44,CA_2010,7,4040100,0
CA,Santa Cruz,2012,0,,0.7906261682510376,,0.6825293302536011,0.5305836,0.58341384,177755.0,121323.0,original,0,44,CA_2012,8,4048144,1
CA,Santa Cruz,2014,0,0.7861499190330505,,,0.40411537885665894,0.5908158,0.59640795,183215.0,74040.0,original,0,44,CA_2014,9,4056196,0
CA,Santa Cruz,2016,0,,0.8093417286872864,,0.7043353319168091,0.6281618,0.58031404,187645.0,132165.0,original,0,44,CA_2016,10,4064256,1
CA,Santa Cruz,2018,0,0.7678877115249634,,,0.6377236843109131,0.6809203,0.5792364,190835.0,121700.0,original,0,44,CA_2018,11,4072324,0
CA,Santa Cruz,2020,0,,0.7582937334588667,,0.667395238095238,,,210000.0,140153.0,extension,1,44,CA_2020,12,4080400,1
CA,Santa Cruz,2022,1,0.7592535762015542,,,0.4988761904761905,,,210000.0,104764.0,extension,1,44,CA_2022,13,4088484,0
CA,Santa Cruz,2024,1,,0.7546338841398922,,0.5719333333333333,,,210000.0,120106.0,extension,1,44,CA_2024,14,4096576,1
CA,Shasta,1998,0,0.45065030455589294,,,0.4754191040992737,0.26538616,0.2740606,117895.0,54562.0,original,0,45,CA_1998,1,3992004,0
CA,Shasta,2000,0,,0.31743553280830383,,,,0.26408443,,,original,0,45,CA_2000,2,4000000,1
CA,Shasta,2002,0,0.34820228815078735,,,0.4136621356010437,0.32449114,0.2688981,,50063.0,original,0,45,CA_2002,3,4008004,0
CA,Shasta,2004,0,,0.31779131293296814,,0.6311578154563904,0.44472945,0.2574154,,78360.0,original,0,45,CA_2004,4,4016016,1
CA,Shasta,2006,0,0.2225523591041565,,,0.4691956341266632,0.5448761,0.2662313,,59720.0,original,0,45,CA_2006,5,4024036,0
CA,Shasta,2008,0,,0.3679434061050415,,0.6240139007568359,0.51784265,0.2565314,,81378.0,original,0,45,CA_2008,6,4032064,1
CA,Shasta,2010,0,0.3437577486038208,,,0.5040703415870667,0.57127607,0.2537643,131930.0,66502.0,original,0,45,CA_2010,7,4040100,0
CA,Shasta,2012,0,,0.3494437336921692,,0.5765575766563416,0.62918186,0.25140303,133860.0,77178.0,original,0,45,CA_2012,8,4048144,1
CA,Shasta,2014,0,0.3805824816226959,,,0.43239539861679077,0.68157816,0.25029668,135760.0,58702.0,original,0,45,CA_2014,9,4056196,0
CA,Shasta,2016,0,,0.30104348063468933,,0.6031685471534729,0.691129,0.24116217,136655.0,82426.0,original,0,45,CA_2016,10,4064256,1
CA,Shasta,2018,0,0.28903695940971375,,,0.5209057927131653,0.6854102,0.24623717,136015.0,70851.0,original,0,45,CA_2018,11,4072324,0
CA,Shasta,2020,0,,0.3033558285443138,,0.5491793103448276,,,145000.0,79631.0,extension,1,45,CA_2020,12,4080400,1
CA,Shasta,2022,0,0.26443728400420724,,,0.43177241379310344,,,145000.0,62607.0,extension,1,45,CA_2022,13,4088484,0
CA,Shasta,2024,0,,0.28989193582372597,,0.48132413793103446,,,145000.0,69792.0,extension,1,45,CA_2024,14,4096576,1
CA,Sierra,1998,0,0.442702054977417,,,0.6717917323112488,0.2978959,0.42857143,2685.0,1806.0,original,0,46,CA_1998,1,3992004,0
CA,Sierra,2000,0,,0.31542056798934937,,,,0.33064517,,,original,0,46,CA_2000,2,4000000,1
CA,Sierra,2002,0,0.34285715222358704,,,0.5500310659408569,0.37830508,0.31578946,,1475.0,original,0,46,CA_2002,3,4008004,0
CA,Sierra,2004,0,,0.3408970832824707,,0.7403858304023743,1.0,0.3009434,,1983.0,original,0,46,CA_2004,4,4016016,1
CA,Sierra,2006,0,0.23787061870098114,,,0.6112149357795715,1.0,0.3038618,,1635.0,original,0,46,CA_2006,5,4024036,0
CA,Sierra,2008,0,,0.3908469080924988,,0.7530879378318787,1.0,0.30444282,,2012.0,original,0,46,CA_2008,6,4032064,1
CA,Sierra,2010,0,0.3786523640155792,,,0.7031775712966919,1.0,0.3003663,2675.0,1881.0,original,0,46,CA_2010,7,4040100,0
CA,Sierra,2012,0,,0.3820948004722595,,0.7244532704353333,1.0,0.28772637,2515.0,1822.0,original,0,46,CA_2012,8,4048144,1
CA,Sierra,2014,0,0.4420572817325592,,,0.6779166460037231,1.0,0.2991453,2400.0,1627.0,original,0,46,CA_2014,9,4056196,0
CA,Sierra,2016,0,,0.36446329951286316,,0.7811088562011719,1.0,0.29073858,2435.0,1902.0,original,0,46,CA_2016,10,4064256,1
CA,Sierra,2018,0,0.35932812094688416,,,0.6930612325668335,1.0,0.2968561,2450.0,1698.0,original,0,46,CA_2018,11,4072324,0
CA,Sierra,2020,0,,0.2951015531660693,,0.6765384615384615,,,2600.0,1759.0,extension,1,46,CA_2020,12,4080400,1
CA,Sierra,2022,0,0.2611232676878191,,,0.551923076923077,,,2600.0,1435.0,extension,1,46,CA_2022,13,4088484,0
CA,Sierra,2024,0,,0.27714093054619016,,0.5992307692307692,,,2600.0,1558.0,extension,1,46,CA_2024,14,4096576,1
CA,Siskiyou,1998,0,0.4805361330509186,,,0.5157992243766785,0.2746871,0.3439712,32665.0,16699.0,original,0,47,CA_1998,1,3992004,0
CA,Siskiyou,2000,0,,0.3413962423801422,,,,0.32770082,,,original,0,47,CA_2000,2,4000000,1
CA,Siskiyou,2002,0,0.3530247211456299,,,0.48423609137535095,0.2781677,0.32459956,,15958.0,original,0,47,CA_2002,3,4008004,0
CA,Siskiyou,2004,0,,0.38339900970458984,,0.6525793075561523,0.30080664,0.32770583,,21695.0,original,0,47,CA_2004,4,4016016,1
CA,Siskiyou,2006,0,0.29714763164520264,,,0.5097957253456116,0.57744503,0.3361048,,17096.0,original,0,47,CA_2006,5,4024036,0
CA,Siskiyou,2008,0,,0.4464731812477112,,0.6422172784805298,0.61326706,0.32593867,,21723.0,original,0,47,CA_2008,6,4032064,1
CA,Siskiyou,2010,0,0.42505696415901184,,,0.5450866222381592,0.6524224,0.32196918,34345.0,18721.0,original,0,47,CA_2010,7,4040100,0
