state,county,county_fips,year,dem_share_pres,total_votes_pres,dem_share_gov,total_votes_gov,dem_share_sen,total_votes_sen,vca_adopted,vca_year,vca_first_year,fips,cvap_2020,treat,treat_new_ca,turnout_pres,turnout_gov,turnout_sen,state_year,county_id
Washington,LINCOLN,53043,2020,0.24356604578416038,7033.0,,,,,1.0,2011.0,,0500000US53043,8370,1,0,0.84026284348865,,,Washington_2020,Washington_LINCOLN
Washington,LINCOLN,53043,2022,,,,,0.23497818059751593,5958.0,1.0,2011.0,,0500000US53043,8370,1,0,,,0.7118279569892473,Washington_2022,Washington_LINCOLN
Washington,LINCOLN,53043,2024,0.23610524834670044,7107.0,,,,,1.0,2011.0,,0500000US53043,8370,1,0,0.8491039426523298,,,Washington_2024,Washington_LINCOLN
Washington,MASON,53045,2020,0.462938637643085,37303.0,,,,,1.0,2011.0,,0500000US53045,50255,1,0,0.7422744005571585,,,Washington_2020,Washington_MASON
Washington,MASON,53045,2022,,,,,0.46878083636734835,29389.0,1.0,2011.0,,0500000US53045,50255,1,0,,,0.5847975325838225,Washington_2022,Washington_MASON
Washington,MASON,53045,2024,0.4716179935346008,36502.0,,,,,1.0,2011.0,,0500000US53045,50255,1,0,0.7263356879912447,,,Washington_2024,Washington_MASON
Washington,OKANOGAN,53047,2020,0.4181937787801898,21282.0,,,,,1.0,2011.0,,0500000US53047,29410,1,0,0.7236314178850731,,,Washington_2020,Washington_OKANOGAN
Washington,OKANOGAN,53047,2022,,,,,0.395419187554019,16198.0,1.0,2011.0,,0500000US53047,29410,1,0,,,0.5507650459027542,Washington_2022,Washington_OKANOGAN
Washington,OKANOGAN,53047,2024,0.4106320027162051,20617.0,,,,,1.0,2011.0,,0500000US53047,29410,1,0,0.7010200612036722,,,Washington_2024,Washington_OKANOGAN
Washington,PACIFIC,53049,2020,0.4830773606370876,14064.0,,,,,1.0,2011.0,,0500000US53049,17915,1,0,0.7850404688808261,,,Washington_2020,Washington_PACIFIC
Washington,PACIFIC,53049,2022,,,,,0.48862758561496866,11651.0,1.0,2011.0,,0500000US53049,17915,1,0,,,0.6503488696622942,Washington_2022,Washington_PACIFIC
Washington,PACIFIC,53049,2024,0.48137960220059245,14178.0,,,,,1.0,2011.0,,0500000US53049,17915,1,0,0.7914038515210717,,,Washington_2024,Washington_PACIFIC
Washington,PEND OREILLE,53051,2020,0.3031684788962937,8553.0,,,,,1.0,2011.0,,0500000US53051,10855,1,0,0.7879318286503916,,,Washington_2020,Washington_PEND OREILLE
Washington,PEND OREILLE,53051,2022,,,,,,,1.0,2011.0,,0500000US53051,10855,1,0,,,,Washington_2022,Washington_PEND OREILLE
Washington,PEND OREILLE,53051,2024,0.2896316346945981,8497.0,,,,,1.0,2011.0,,0500000US53051,10855,1,0,0.7827729157070474,,,Washington_2024,Washington_PEND OREILLE
Washington,PIERCE,53053,2020,0.537634593960968,464081.0,,,,,1.0,2011.0,,0500000US53053,647820,1,0,0.716373375320305,,,Washington_2020,Washington_PIERCE
Washington,PIERCE,53053,2022,,,,,0.5284496180165827,331428.0,1.0,2011.0,,0500000US53053,647820,1,0,,,0.5116050754839307,Washington_2022,Washington_PIERCE
Washington,PIERCE,53053,2024,0.5385323516951578,436685.0,,,,,1.0,2011.0,,0500000US53053,647820,1,0,0.6740838504522861,,,Washington_2024,Washington_PIERCE
Washington,SAN JUAN,53055,2020,0.7369099037660074,13197.0,,,,,1.0,2011.0,,0500000US53055,14070,1,0,0.937953091684435,,,Washington_2020,Washington_SAN JUAN
Washington,SAN JUAN,53055,2022,,,,,0.729861172517464,11309.0,1.0,2011.0,,0500000US53055,14070,1,0,,,0.8037668798862829,Washington_2022,Washington_SAN JUAN
Washington,SAN JUAN,53055,2024,0.7372285338897906,12939.0,,,,,1.0,2011.0,,0500000US53055,14070,1,0,0.9196162046908316,,,Washington_2024,Washington_SAN JUAN
Washington,SKAGIT,53057,2020,0.5209811639404546,73423.0,,,,,1.0,2011.0,,0500000US53057,93170,1,0,0.7880540946656649,,,Washington_2020,Washington_SKAGIT
Washington,SKAGIT,53057,2022,,,,,0.5169567747738215,56703.0,1.0,2011.0,,0500000US53057,93170,1,0,,,0.6085971879360309,Washington_2022,Washington_SKAGIT
Washington,SKAGIT,53057,2024,0.5291750791127913,69837.0,,,,,1.0,2011.0,,0500000US53057,93170,1,0,0.7495653107223356,,,Washington_2024,Washington_SKAGIT
Washington,SKAMANIA,53059,2020,0.4365426695842451,7312.0,,,,,1.0,2011.0,,0500000US53059,9475,1,0,0.7717150395778364,,,Washington_2020,Washington_SKAMANIA
Washington,SKAMANIA,53059,2022,,,,,0.42128959639813474,6219.0,1.0,2011.0,,0500000US53059,9475,1,0,,,0.6563588390501319,Washington_2022,Washington_SKAMANIA
Washington,SKAMANIA,53059,2024,0.4302707136997539,7314.0,,,,,1.0,2011.0,,0500000US53059,9475,1,0,0.7719261213720316,,,Washington_2024,Washington_SKAMANIA
Washington,SNOHOMISH,53061,2020,0.5850737016745823,438796.0,,,,,1.0,2011.0,,0500000US53061,569890,1,0,0.7699661338152977,,,Washington_2020,Washington_SNOHOMISH
Washington,SNOHOMISH,53061,2022,,,,,0.5767814977560244,319745.0,1.0,2011.0,,0500000US53061,569890,1,0,,,0.5610644159399182,Washington_2022,Washington_SNOHOMISH
Washington,SNOHOMISH,53061,2024,0.5780962952083539,415327.0,,,,,1.0,2011.0,,0500000US53061,569890,1,0,0.7287845022723684,,,Washington_2024,Washington_SNOHOMISH
Washington,SPOKANE,53063,2020,0.4595504857326609,295430.0,,,,,1.0,2011.0,,0500000US53063,389100,1,0,0.7592649704446158,,,Washington_2020,Washington_SPOKANE
Washington,SPOKANE,53063,2022,,,,,0.4555606817194963,221088.0,1.0,2011.0,,0500000US53063,389100,1,0,,,0.5682035466461064,Washington_2022,Washington_SPOKANE
Washington,SPOKANE,53063,2024,0.460288884677742,284958.0,,,,,1.0,2011.0,,0500000US53063,389100,1,0,0.7323515805705474,,,Washington_2024,Washington_SPOKANE
Washington,STEVENS,53065,2020,0.2757298628209638,28430.0,,,,,1.0,2011.0,,0500000US53065,35165,1,0,0.8084743352765534,,,Washington_2020,Washington_STEVENS
Washington,STEVENS,53065,2022,,,,,0.2654747333449904,22876.0,1.0,2011.0,,0500000US53065,35165,1,0,,,0.650533200625622,Washington_2022,Washington_STEVENS
Washington,STEVENS,53065,2024,0.26666666666666666,28095.0,,,,,1.0,2011.0,,0500000US53065,35165,1,0,0.7989478174321057,,,Washington_2024,Washington_STEVENS
Washington,THURSTON,53067,2020,0.5745893156648864,168134.0,,,,,1.0,2011.0,,0500000US53067,215120,1,0,0.7815823726292302,,,Washington_2020,Washington_THURSTON
Washington,THURSTON,53067,2022,,,,,0.5819754912485785,125751.0,1.0,2011.0,,0500000US53067,215120,1,0,,,0.5845621048716995,Washington_2022,Washington_THURSTON
Washington,THURSTON,53067,2024,0.5846049487585326,163637.0,,,,,1.0,2011.0,,0500000US53067,215120,1,0,0.7606777612495351,,,Washington_2024,Washington_THURSTON
Washington,WAHKIAKUM,53069,2020,0.39080845353908084,2981.0,,,,,1.0,2011.0,,0500000US53069,3460,1,0,0.8615606936416185,,,Washington_2020,Washington_WAHKIAKUM
Washington,WAHKIAKUM,53069,2022,,,,,0.3936669272869429,2558.0,1.0,2011.0,,0500000US53069,3460,1,0,,,0.7393063583815029,Washington_2022,Washington_WAHKIAKUM
Washington,WAHKIAKUM,53069,2024,0.39436619718309857,3053.0,,,,,1.0,2011.0,,0500000US53069,3460,1,0,0.8823699421965318,,,Washington_2024,Washington_WAHKIAKUM
Washington,WALLA WALLA,53071,2020,0.4379258501007645,31261.0,,,,,1.0,2011.0,,0500000US53071,44995,1,0,0.6947660851205689,,,Washington_2020,Washington_WALLA WALLA
Washington,WALLA WALLA,53071,2022,,,,,0.41442037373904417,24188.0,1.0,2011.0,,0500000US53071,44995,1,0,,,0.5375708412045783,Washington_2022,Washington_WALLA WALLA
Washington,WALLA WALLA,53071,2024,0.4461920811629728,29373.0,,,,,1.0,2011.0,,0500000US53071,44995,1,0,0.6528058673185909,,,Washington_2024,Washington_WALLA WALLA
Washington,WHATCOM,53073,2020,0.6035204155244553,138620.0,,,,,1.0,2011.0,,0500000US53073,170360,1,0,0.8136886593096971,,,Washington_2020,Washington_WHATCOM
Washington,WHATCOM,53073,2022,,,,,0.5942083828882402,110988.0,1.0,2011.0,,0500000US53073,170360,1,0,,,0.6514909603193237,Washington_2022,Washington_WHATCOM
Washington,WHATCOM,53073,2024,0.60796607447849,137006.0,,,,,1.0,2011.0,,0500000US53073,170360,1,0,0.8042146043672224,,,Washington_2024,Washington_WHATCOM
Washington,WHITMAN,53075,2020,0.529395058222096,21126.0,,,,,1.0,2011.0,,0500000US53075,38685,1,0,0.5461031407522295,,,Washington_2020,Washington_WHITMAN
Washington,WHITMAN,53075,2022,,,,,0.501840490797546,15485.0,1.0,2011.0,,0500000US53075,38685,1,0,,,0.40028434793847745,Washington_2022,Washington_WHITMAN
Washington,WHITMAN,53075,2024,0.528092718568909,19845.0,,,,,1.0,2011.0,,0500000US53075,38685,1,0,0.5129895308259015,,,Washington_2024,Washington_WHITMAN
Washington,YAKIMA,53077,2020,0.4488788165459025,96193.0,,,,,1.0,2011.0,,0500000US53077,147260,1,0,0.6532187966861334,,,Washington_2020,Washington_YAKIMA
Washington,YAKIMA,53077,2022,,,,,0.35934311224489796,62720.0,1.0,2011.0,,0500000US53077,147260,1,0,,,0.4259133505364661,Washington_2022,Washington_YAKIMA
Washington,YAKIMA,53077,2024,0.4157906660625283,88280.0,,,,,1.0,2011.0,,0500000US53077,147260,1,0,0.5994839060165693,,,Washington_2024,Washington_YAKIMA
