county,state,year,county_id,state_year_id,treat,year2,share_votes_dem,dem_share_gov,dem_share_pres,dem_share_sen,turnout_share,vbm_share,cvap,period
Plumas,CA,2008,32,6,0,4032064.0,0.3050095,,0.4386046528816223,,0.6864078640937805,0.58742946,,original
Plumas,CA,2010,32,7,0,4040100.0,0.30077583,0.39990711212158203,,,0.5868207216262817,0.6900479,16010.0,original
Plumas,CA,2012,32,8,0,4048144.0,0.30142787,,0.41305017471313477,,0.6403281688690186,0.7105263,15845.0,original
Plumas,CA,2014,32,9,0,4056196.0,0.3046762,0.41745248436927795,,,0.4680452346801758,0.7622532,15475.0,original
Plumas,CA,2016,32,10,0,4064256.0,0.29577157,,0.3895708918571472,,0.663189172744751,1.0,15145.0,original
Plumas,CA,2018,32,11,0,4072324.0,0.29891244,0.3715367913246155,,,0.6161417365074158,1.0,15240.0,original
Plumas,CA,2020,32,37,0,4080400.0,,,0.4144103216427403,,0.7170796967573422,,15697.0,extension
Plumas,CA,2022,32,38,0,4088484.0,,0.357118035445384,,,0.5446687697160884,,15850.0,extension
Plumas,CA,2024,32,39,0,4096576.0,,,0.4125192406362237,,0.6291088613923259,,16002.0,extension
Riverside,CA,1998,33,1,0,3992004.0,0.36585078,0.5279732942581177,,,0.40035280585289,0.2477712,918775.0,original
Riverside,CA,2000,33,2,0,4000000.0,0.3725711,,0.46619459986686707,,,,,original
Riverside,CA,2002,33,3,0,4008004.0,0.3664673,0.4331727623939514,,,0.31638675928115845,0.28938028,,original
Riverside,CA,2004,33,4,0,4016016.0,0.35935295,,0.41504573822021484,,0.5405784845352173,0.34299678,,original
Riverside,CA,2006,33,5,0,4024036.0,0.36695355,0.31488314270973206,,,0.3549533188343048,0.40870118,,original
Riverside,CA,2008,33,6,0,4032064.0,0.37785244,,0.5117910504341125,,0.5652523040771484,0.4152769,,original
Riverside,CA,2010,33,7,0,4040100.0,0.36690834,0.4575873911380768,,,0.3952890634536743,0.48118243,1244760.0,original
Riverside,CA,2012,33,8,0,4048144.0,0.38253444,,0.5084488391876221,,0.5069015026092529,0.55480886,1321020.0,original
Riverside,CA,2014,33,9,0,4056196.0,0.37038174,0.4708596169948578,,,0.2565416395664215,0.6510856,1394565.0,original
Riverside,CA,2016,33,10,0,4064256.0,0.38840726,,0.5286107063293457,,0.5292897820472717,0.6559537,1453255.0,original
Riverside,CA,2018,33,11,0,4072324.0,0.38700098,0.4981326460838318,,,0.42738839983940125,0.700857,1522140.0,original
Riverside,CA,2020,33,37,0,4080400.0,,,0.5405689056537316,,0.6353829943028593,,1567804.0,extension
Riverside,CA,2022,33,38,1,4088484.0,,0.4782673632029481,,,0.3764315936693396,,1583026.0,extension
Riverside,CA,2024,33,39,1,4096576.0,,,0.4935032590208846,,0.5883977883268355,,1598247.0,extension
Sacramento,CA,1998,34,1,0,3992004.0,0.46093246,0.5913274884223938,,,0.47627338767051697,0.2201248,796640.0,original
Sacramento,CA,2000,34,2,0,4000000.0,0.45077363,,0.5210241675376892,,,,,original
Sacramento,CA,2002,34,3,0,4008004.0,0.44215888,0.466896116733551,,,0.40484878420829773,0.34384468,,original
Sacramento,CA,2004,34,4,0,4016016.0,0.44144028,,0.501183807849884,,0.574691891670227,0.33286515,,original
Sacramento,CA,2006,34,5,0,4024036.0,0.44453153,0.36104607582092285,,,0.42820653319358826,0.47560313,,original
Sacramento,CA,2008,34,6,0,4032064.0,0.45113572,,0.5970808863639832,,0.6206246614456177,0.4418688,,original
Sacramento,CA,2010,34,7,0,4040100.0,0.4505958,0.5960648655891418,,,0.4720572233200073,0.52752,907820.0,original
Sacramento,CA,2012,34,8,0,4048144.0,0.4539373,,0.5974012613296509,,0.5562309622764587,0.5862023,938540.0,original
Sacramento,CA,2014,34,9,0,4056196.0,0.45532852,0.6232825517654419,,,0.3409025967121124,0.66256875,970415.0,original
Sacramento,CA,2016,34,10,0,4064256.0,0.45204914,,0.632057785987854,,0.5758376717567444,0.6471945,999780.0,original
Sacramento,CA,2018,34,11,1,4072324.0,0.45232043,0.58809494972229,,,0.5086389780044556,0.9420666,1027550.0,original
Sacramento,CA,2020,34,37,1,4080400.0,,,0.6295341560353778,,0.6786718519694324,,1058376.0,extension
Sacramento,CA,2022,34,38,1,4088484.0,,0.5751099739747453,,,0.4469303384076388,,1068652.0,extension
Sacramento,CA,2024,34,39,1,4096576.0,,,0.6021170767424538,,0.6085911200747408,,1078928.0,extension
San Benito,CA,1998,35,1,0,3992004.0,0.47841275,0.6025764346122742,,,0.4393724203109741,0.19320403,30395.0,original
San Benito,CA,2000,35,2,0,4000000.0,0.4823093,,0.565527081489563,,,,,original
San Benito,CA,2002,35,3,0,4008004.0,0.47539744,0.5395112633705139,,,0.41638538241386414,0.2992287,,original
San Benito,CA,2004,35,4,0,4016016.0,0.4654686,,0.5310798287391663,,0.6297045946121216,0.31885335,,original
San Benito,CA,2006,35,5,0,4024036.0,0.4707626,0.3968254029750824,,,0.4762152433395386,0.41055578,,original
San Benito,CA,2008,35,6,0,4032064.0,0.47131374,,0.6161203384399414,,0.647190272808075,0.4329897,,original
San Benito,CA,2010,35,7,0,4040100.0,0.46663284,0.5428515672683716,,,0.5351148843765259,0.46632156,30685.0,original
San Benito,CA,2012,35,8,0,4048144.0,0.47564706,,0.6056179404258728,,0.5917307138442993,0.64699465,32530.0,original
San Benito,CA,2014,35,9,0,4056196.0,0.47788393,0.6352491974830627,,,0.40734291076660156,0.6757392,34455.0,original
San Benito,CA,2016,35,10,0,4064256.0,0.47237423,,0.6149199604988098,,0.6303369402885437,0.7091022,35765.0,original
San Benito,CA,2018,35,11,0,4072324.0,0.4696186,0.5612026453018188,,,0.5535483956336975,0.8516414,37200.0,original
San Benito,CA,2020,35,37,0,4080400.0,,,0.6247076334254731,,0.7521922956467272,,38316.0,extension
San Benito,CA,2022,35,38,1,4088484.0,,0.5326386760649708,,,0.5060483870967742,,38688.0,extension
San Benito,CA,2024,35,39,1,4096576.0,,,0.5646739332614114,,0.7078597030209933,,39060.0,extension
San Bernardino,CA,1998,36,1,0,3992004.0,0.39802057,0.5479674339294434,,,0.35972270369529724,0.21219893,989410.0,original
San Bernardino,CA,2000,36,2,0,4000000.0,0.4012772,,0.4919726252555847,,,,,original
San Bernardino,CA,2002,36,3,0,4008004.0,0.39177978,0.4503297805786133,,,0.28688913583755493,0.2297451,,original
San Bernardino,CA,2004,36,4,0,4016016.0,0.39204594,,0.44051674008369446,,0.4972217082977295,0.2702205,,original
San Bernardino,CA,2006,36,5,0,4024036.0,0.3930664,0.350251704454422,,,0.32603713870048523,0.38549232,,original
San Bernardino,CA,2008,36,6,0,4032064.0,0.40788853,,0.5322965979576111,,0.5425601601600647,0.37186038,,original
San Bernardino,CA,2010,36,7,0,4040100.0,0.39327016,0.4941982626914978,,,0.3787015378475189,0.4400045,1175860.0,original
San Bernardino,CA,2012,36,8,0,4048144.0,0.40955055,,0.5376682877540588,,0.4826270639896393,0.48046425,1221670.0,original
San Bernardino,CA,2014,36,9,0,4056196.0,0.38431057,0.4685559868812561,,,0.23105065524578094,0.60045755,1269345.0,original
San Bernardino,CA,2016,36,10,0,4064256.0,0.41382673,,0.556850254535675,,0.5130760073661804,0.5730014,1311445.0,original
San Bernardino,CA,2018,36,11,0,4072324.0,0.41130003,0.5153512358665466,,,0.40512901544570923,0.61693716,1347820.0,original
San Bernardino,CA,2020,36,37,0,4080400.0,,,0.5544947428343445,,0.6057467828316844,,1388255.0,extension
San Bernardino,CA,2022,36,38,0,4088484.0,,0.4739075907590759,,,0.3242414924953611,,1401733.0,extension
San Bernardino,CA,2024,36,39,0,4096576.0,,,0.4889930185137671,,0.5382335213618322,,1415211.0,extension
San Diego,CA,1998,37,1,0,3992004.0,0.3662991,0.5165495872497559,,,0.43825554847717285,0.30760437,1788075.0,original
San Diego,CA,2000,37,2,0,4000000.0,0.36312407,,0.479160338640213,,,,,original
San Diego,CA,2002,37,3,0,4008004.0,0.36075246,0.43953123688697815,,,0.376107394695282,0.27558985,,original
San Diego,CA,2004,37,4,0,4016016.0,0.35789856,,0.4689987301826477,,0.6187039017677307,0.30169296,,original
San Diego,CA,2006,37,5,0,4024036.0,0.36409533,0.3157781660556793,,,0.4195914566516876,0.40961608,,original
San Diego,CA,2008,37,6,0,4032064.0,0.36950785,,0.5519822835922241,,0.6511950492858887,0.4600268,,original
San Diego,CA,2010,37,7,0,4040100.0,0.36153945,0.46927410364151,,,0.4709450304508209,0.55072904,1967030.0,original
San Diego,CA,2012,37,8,0,4048144.0,0.3707896,,0.5387696027755737,,0.5917328000068665,0.5609795,2033460.0,original
San Diego,CA,2014,37,9,0,4056196.0,0.36448884,0.51067054271698,,,0.3293055295944214,0.6495868,2102710.0,original
San Diego,CA,2016,37,10,0,4064256.0,0.38032553,,0.6062071919441223,,0.6192657947540283,0.63641196,2174370.0,original
San Diego,CA,2018,37,11,0,4072324.0,0.38790974,0.5685797929763794,,,0.524703323841095,0.68511164,2237310.0,original
San Diego,CA,2020,37,37,0,4080400.0,,,0.6164906208299888,,0.6950624211030151,,2304429.0,extension
San Diego,CA,2022,37,38,1,4088484.0,,0.5578171211820899,,,0.4423358755923366,,2326802.0,extension
San Diego,CA,2024,37,39,1,4096576.0,,,0.5864682617684411,,0.6290656809025803,,2349176.0,extension
San Francisco,CA,1998,38,1,0,3992004.0,0.6581776,0.8407407402992249,,,0.45854610204696655,0.2667528,553675.0,original
San Francisco,CA,2000,38,2,0,4000000.0,0.63516957,,0.8242900967597961,,,,,original
San Francisco,CA,2002,38,3,0,4008004.0,0.63927674,0.8116223216056824,,,0.40155157446861267,0.29078817,,original
San Francisco,CA,2004,38,4,0,4016016.0,0.6170902,,0.8451984524726868,,0.6375873684883118,0.3744051,,original
San Francisco,CA,2006,38,5,0,4024036.0,0.63187253,0.6783023476600647,,,0.4417177438735962,0.42703936,,original
San Francisco,CA,2008,38,6,0,4032064.0,0.6131473,,0.8603729605674744,,0.6676653027534485,0.46013778,,original
San Francisco,CA,2010,38,7,0,4040100.0,0.6210202,0.8169293403625488,,,0.4897153377532959,0.50349057,581205.0,original
San Francisco,CA,2012,38,8,0,4048144.0,0.61410046,,0.8650340437889099,,0.6148939728736877,0.52948546,593395.0,original
San Francisco,CA,2014,38,9,0,4056196.0,0.6209201,0.8815253376960754,,,0.37977397441864014,0.58914685,608820.0,original
San Francisco,CA,2016,38,10,0,4064256.0,0.6054972,,0.9015393257141113,,0.6608551740646362,0.63467604,627260.0,original
San Francisco,CA,2018,38,11,0,4072324.0,0.611526,0.8639010190963745,,,0.5766775608062744,0.65700233,646545.0,original
San Francisco,CA,2020,38,37,0,4080400.0,,,0.8701783129646803,,0.6659118450433297,,665941.0,extension
San Francisco,CA,2022,38,38,0,4088484.0,,0.8538342632336648,,,0.4483385806513019,,672407.0,extension
San Francisco,CA,2024,38,39,0,4096576.0,,,0.8379707646390362,,0.5935787600608068,,678872.0,extension
San Joaquin,CA,1998,39,1,0,3992004.0,0.4168686,0.5328163504600525,,,0.4066171646118164,0.23432945,331050.0,original
San Joaquin,CA,2000,39,2,0,4000000.0,0.4235449,,0.4938192069530487,,,,,original
San Joaquin,CA,2002,39,3,0,4008004.0,0.41120344,0.4799439311027527,,,0.3709102272987366,0.28905985,,original
San Joaquin,CA,2004,39,4,0,4016016.0,0.41684657,,0.46285441517829895,,0.5420955419540405,0.3354838,,original
San Joaquin,CA,2006,39,5,0,4024036.0,0.4180269,0.37264981865882874,,,0.3867051899433136,0.41660115,,original
San Joaquin,CA,2008,39,6,0,4032064.0,0.43345207,,0.5543994903564453,,0.5638640522956848,0.47954893,,original
San Joaquin,CA,2010,39,7,0,4040100.0,0.41994482,0.5187940001487732,,,0.4123884439468384,0.59767574,391655.0,original
San Joaquin,CA,2012,39,8,0,4048144.0,0.439235,,0.57005774974823,,0.5092021226882935,0.64269036,406210.0,original
San Joaquin,CA,2014,39,9,0,4056196.0,0.40979087,0.5354140996932983,,,0.28304871916770935,0.73034775,421030.0,original
San Joaquin,CA,2016,39,10,0,4064256.0,0.4349902,,0.5766162276268005,,0.5318962931632996,0.66297275,433295.0,original
San Joaquin,CA,2018,39,11,0,4072324.0,0.4294189,0.5218782424926758,,,0.4379642605781555,0.7112518,448975.0,original
San Joaquin,CA,2020,39,37,0,4080400.0,,,0.5709320247311638,,0.6237360631773793,,462444.0,extension
San Joaquin,CA,2022,39,38,0,4088484.0,,0.4821542365712674,,,0.3797645919980125,,466934.0,extension
San Joaquin,CA,2024,39,39,0,4096576.0,,,0.4954057024835415,,0.5593075448004344,,471424.0,extension
San Luis Obispo,CA,1998,40,1,0,3992004.0,0.3632817,0.5131474137306213,,,0.4928544759750366,0.42888618,182390.0,original
San Luis Obispo,CA,2000,40,2,0,4000000.0,0.35550848,,0.43917739391326904,,,,,original
San Luis Obispo,CA,2002,40,3,0,4008004.0,0.3605126,0.40570929646492004,,,0.4507790207862854,0.38483724,,original
San Luis Obispo,CA,2004,40,4,0,4016016.0,0.3576293,,0.46349528431892395,,0.6859194040298462,0.42541885,,original
San Luis Obispo,CA,2006,40,5,0,4024036.0,0.3647376,0.33078670501708984,,,0.5124255418777466,0.531222,,original
San Luis Obispo,CA,2008,40,6,0,4032064.0,0.35884959,,0.5275514125823975,,0.6793210506439209,0.5103945,,original
San Luis Obispo,CA,2010,40,7,0,4040100.0,0.3583207,0.4779731035232544,,,0.5381131768226624,0.58612806,200705.0,original
San Luis Obispo,CA,2012,40,8,0,4048144.0,0.35902876,,0.5053247809410095,,0.6200610995292664,0.6327177,204525.0,original
San Luis Obispo,CA,2014,40,9,0,4056196.0,0.36426252,0.5432441234588623,,,0.4211524724960327,0.71019894,208250.0,original
San Luis Obispo,CA,2016,40,10,0,4064256.0,0.36300212,,0.5443859696388245,,0.6551368236541748,0.7065254,213215.0,original
San Luis Obispo,CA,2018,40,11,0,4072324.0,0.36983305,0.5157618522644043,,,0.5914475917816162,0.7564763,217015.0,original
San Luis Obispo,CA,2020,40,37,0,4080400.0,,,0.56701295699408,,0.7143764679566044,,223525.0,extension
San Luis Obispo,CA,2022,40,38,0,4088484.0,,0.5112931538911645,,,0.5300492698142635,,225696.0,extension
San Luis Obispo,CA,2024,40,39,0,4096576.0,,,0.5560083694596776,,0.6616432464694162,,227866.0,extension
San Mateo,CA,1998,41,1,0,3992004.0,0.556826,0.7058040499687195,,,0.4744713306427002,0.32015103,443860.0,original
San Mateo,CA,2000,41,2,0,4000000.0,0.54404765,,0.6749846935272217,,,,,original
San Mateo,CA,2002,41,3,0,4008004.0,0.5527236,0.6596364974975586,,,0.4033021330833435,0.3172597,,original
San Mateo,CA,2004,41,4,0,4016016.0,0.53325754,,0.7037551999092102,,0.6481039524078369,0.43148616,,original
San Mateo,CA,2006,41,5,0,4024036.0,0.5471412,0.5015859603881836,,,0.47220298647880554,0.49755388,,original
San Mateo,CA,2008,41,6,0,4032064.0,0.53340095,,0.7480319738388062,,0.6883058547973633,0.4809468,,original
San Mateo,CA,2010,41,7,0,4040100.0,0.5393975,0.6783559918403625,,,0.5053413510322571,0.5208323,447735.0,original
San Mateo,CA,2012,41,8,0,4048144.0,0.5379104,,0.739077091217041,,0.6307608485221863,0.58691853,457530.0,original
San Mateo,CA,2014,41,9,0,4056196.0,0.5455894,0.7522436380386353,,,0.3474713861942291,0.6712982,473285.0,original
San Mateo,CA,2016,41,10,0,4064256.0,0.53543484,,0.8041688799858093,,0.6652188301086426,0.67518395,486010.0,original
San Mateo,CA,2018,41,11,1,4072324.0,0.5373369,0.7522537708282471,,,0.5822820663452148,0.8827648,498140.0,original
San Mateo,CA,2020,41,37,1,4080400.0,,,0.7940911184201562,,0.729194439896781,,513084.0,extension
San Mateo,CA,2022,41,38,1,4088484.0,,0.7498434450967004,,,0.4777711720128323,,518066.0,extension
San Mateo,CA,2024,41,39,1,4096576.0,,,0.7602550903862342,,0.6318935009664524,,523047.0,extension
Santa Barbara,CA,1998,42,1,0,3992004.0,0.43139163,0.5549785494804382,,,0.49702054262161255,0.34877923,252050.0,original
Santa Barbara,CA,2000,42,2,0,4000000.0,0.42553383,,0.5066182017326355,,,,,original
Santa Barbara,CA,2002,42,3,0,4008004.0,0.42416167,0.4899056851863861,,,0.4654541015625,0.40308473,,original
Santa Barbara,CA,2004,42,4,0,4016016.0,0.42440128,,0.5404140949249268,,0.6795241832733154,0.42522907,,original
Santa Barbara,CA,2006,42,5,0,4024036.0,0.43061742,0.3678886592388153,,,0.4963710606098175,0.5542941,,original
Santa Barbara,CA,2008,42,6,0,4032064.0,0.4325581,,0.6169078350067139,,0.6981402635574341,0.5216185,,original
Santa Barbara,CA,2010,42,7,0,4040100.0,0.42751965,0.5216487646102905,,,0.5189445614814758,0.57580155,259045.0,original
Santa Barbara,CA,2012,42,8,0,4048144.0,0.43363896,,0.5929946303367615,,0.621019721031189,0.5890821,265655.0,original
Santa Barbara,CA,2014,42,9,0,4056196.0,0.4244939,0.582614541053772,,,0.41904518008232117,0.6774666,272300.0,original
Santa Barbara,CA,2016,42,10,0,4064256.0,0.44373924,,0.6552746891975403,,0.6545780897140503,0.6617434,278445.0,original
Santa Barbara,CA,2018,42,11,0,4072324.0,0.44844255,0.6048755645751953,,,0.5598047375679016,0.7144207,281700.0,original
Santa Barbara,CA,2020,42,37,0,4080400.0,,,0.6640963929299588,,0.6902888495990019,,290151.0,extension
Santa Barbara,CA,2022,42,38,0,4088484.0,,0.5957421661471184,,,0.4620777695857568,,292968.0,extension
Santa Barbara,CA,2024,42,39,0,4096576.0,,,0.6376362285567454,,0.6244907618709535,,295785.0,extension
Santa Clara,CA,1998,43,1,0,3992004.0,0.50810724,0.6700361967086792,,,0.4508828818798065,0.2035619,974140.0,original
Santa Clara,CA,2000,43,2,0,4000000.0,0.49680778,,0.6378827691078186,,,,,original
Santa Clara,CA,2002,43,3,0,4008004.0,0.5018105,0.6304887533187866,,,0.38099607825279236,0.19554727,,original
Santa Clara,CA,2004,43,4,0,4016016.0,0.48640206,,0.6486960649490356,,0.6134288907051086,0.30215767,,original
Santa Clara,CA,2006,43,5,0,4024036.0,0.4935816,0.45112380385398865,,,0.44035327434539795,0.41660884,,original
Santa Clara,CA,2008,43,6,0,4032064.0,0.4830629,,0.7086542844772339,,0.667911946773529,0.572888,,original
Santa Clara,CA,2010,43,7,0,4040100.0,0.48302105,0.6373273134231567,,,0.5084530711174011,0.6847908,1029450.0,original
Santa Clara,CA,2012,43,8,0,4048144.0,0.484619,,0.7205467224121094,,0.6111234426498413,0.7009456,1068915.0,original
Santa Clara,CA,2014,43,9,0,4056196.0,0.48080733,0.7294067144393921,,,0.3637121319770813,0.7622833,1111225.0,original
Santa Clara,CA,2016,43,10,0,4064256.0,0.4847553,,0.7794001698493958,,0.6343168616294861,0.7372619,1142325.0,original
Santa Clara,CA,2018,43,11,0,4072324.0,0.4889088,0.7139512300491333,,,0.5344393849372864,0.77860177,1170245.0,original
Santa Clara,CA,2020,43,37,1,4080400.0,,,0.7422322686495816,,0.7056212625025718,,1205352.0,extension
Santa Clara,CA,2022,43,38,1,4088484.0,,0.7000931914854354,,,0.4452510363130671,,1217055.0,extension
Santa Clara,CA,2024,43,39,1,4096576.0,,,0.7077270988875771,,0.6107253102118645,,1228757.0,extension
Santa Cruz,CA,1998,44,1,0,3992004.0,0.59677786,0.7029344439506531,,,0.520300030708313,0.2943648,167150.0,original
Santa Cruz,CA,2000,44,2,0,4000000.0,0.58741546,,0.692171037197113,,,,,original
Santa Cruz,CA,2002,44,3,0,4008004.0,0.59779835,0.6784928441047668,,,0.47691723704338074,0.33025506,,original
Santa Cruz,CA,2004,44,4,0,4016016.0,0.5806408,,0.7458980679512024,,0.73188716173172,0.38120463,,original
Santa Cruz,CA,2006,44,5,0,4024036.0,0.5936887,0.5353009700775146,,,0.5455276370048523,0.4558632,,original
Santa Cruz,CA,2008,44,6,0,4032064.0,0.57886314,,0.79640132188797,,0.7574583888053894,0.47063124,,original
Santa Cruz,CA,2010,44,7,0,4040100.0,0.5858382,0.7334339022636414,,,0.5667533874511719,0.5141018,172980.0,original
Santa Cruz,CA,2012,44,8,0,4048144.0,0.58341384,,0.7906261682510376,,0.6825293302536011,0.5305836,177755.0,original
Santa Cruz,CA,2014,44,9,0,4056196.0,0.59640795,0.7861499190330505,,,0.40411537885665894,0.5908158,183215.0,original
Santa Cruz,CA,2016,44,10,0,4064256.0,0.58031404,,0.8093417286872864,,0.7043353319168091,0.6281618,187645.0,original
Santa Cruz,CA,2018,44,11,0,4072324.0,0.5792364,0.7678877115249634,,,0.6377236843109131,0.6809203,190835.0,original
Santa Cruz,CA,2020,44,37,0,4080400.0,,,0.8092050742653152,,0.7366503866503866,,196560.0,extension
Santa Cruz,CA,2022,44,38,1,4088484.0,,0.7595061870614098,,,0.5248654694963419,,198468.0,extension
Santa Cruz,CA,2024,44,39,1,4096576.0,,,0.7830759211016003,,0.669413156200562,,200377.0,extension
Shasta,CA,1998,45,1,0,3992004.0,0.2740606,0.45065030455589294,,,0.4754191040992737,0.26538616,117895.0,original
Shasta,CA,2000,45,2,0,4000000.0,0.26408443,,0.31743553280830383,,,,,original
Shasta,CA,2002,45,3,0,4008004.0,0.2688981,0.34820228815078735,,,0.4136621356010437,0.32449114,,original
Shasta,CA,2004,45,4,0,4016016.0,0.2574154,,0.31779131293296814,,0.6311578154563904,0.44472945,,original
Shasta,CA,2006,45,5,0,4024036.0,0.2662313,0.2225523591041565,,,0.4691956341266632,0.5448761,,original
Shasta,CA,2008,45,6,0,4032064.0,0.2565314,,0.3679434061050415,,0.6240139007568359,0.51784265,,original
Shasta,CA,2010,45,7,0,4040100.0,0.2537643,0.3437577486038208,,,0.5040703415870667,0.57127607,131930.0,original
Shasta,CA,2012,45,8,0,4048144.0,0.25140303,,0.3494437336921692,,0.5765575766563416,0.62918186,133860.0,original
Shasta,CA,2014,45,9,0,4056196.0,0.25029668,0.3805824816226959,,,0.43239539861679077,0.68157816,135760.0,original
Shasta,CA,2016,45,10,0,4064256.0,0.24116217,,0.30104348063468933,,0.6031685471534729,0.691129,136655.0,original
Shasta,CA,2018,45,11,0,4072324.0,0.24623717,0.28903695940971375,,,0.5209057927131653,0.6854102,136015.0,original
Shasta,CA,2020,45,37,0,4080400.0,,,0.330436506625252,,0.6631214532995467,,140095.0,extension
Shasta,CA,2022,45,38,0,4088484.0,,0.2715557501459428,,,0.4843909060061079,,141456.0,extension
Shasta,CA,2024,45,39,0,4096576.0,,,0.3130300338067821,,0.622479274030921,,142816.0,extension
Sierra,CA,1998,46,1,0,3992004.0,0.42857143,0.442702054977417,,,0.6717917323112488,0.2978959,2685.0,original
Sierra,CA,2000,46,2,0,4000000.0,0.33064517,,0.31542056798934937,,,,,original
Sierra,CA,2002,46,3,0,4008004.0,0.31578946,0.34285715222358704,,,0.5500310659408569,0.37830508,,original
Sierra,CA,2004,46,4,0,4016016.0,0.3009434,,0.3408970832824707,,0.7403858304023743,1.0,,original
Sierra,CA,2006,46,5,0,4024036.0,0.3038618,0.23787061870098114,,,0.6112149357795715,1.0,,original
Sierra,CA,2008,46,6,0,4032064.0,0.30444282,,0.3908469080924988,,0.7530879378318787,1.0,,original
Sierra,CA,2010,46,7,0,4040100.0,0.3003663,0.3786523640155792,,,0.7031775712966919,1.0,2675.0,original
Sierra,CA,2012,46,8,0,4048144.0,0.28772637,,0.3820948004722595,,0.7244532704353333,1.0,2515.0,original
Sierra,CA,2014,46,9,0,4056196.0,0.2991453,0.4420572817325592,,,0.6779166460037231,1.0,2400.0,original
Sierra,CA,2016,46,10,0,4064256.0,0.29073858,,0.36446329951286316,,0.7811088562011719,1.0,2435.0,original
Sierra,CA,2018,46,11,0,4072324.0,0.2968561,0.35932812094688416,,,0.6930612325668335,1.0,2450.0,original
Sierra,CA,2020,46,37,0,4080400.0,,,0.3899572649572649,,0.7646592709984152,,2524.0,extension
Sierra,CA,2022,46,38,0,4088484.0,,0.3428386260531432,,,0.6055729984301413,,2548.0,extension
Sierra,CA,2024,46,39,0,4096576.0,,,0.3755125951962507,,0.6819595645412131,,2572.0,extension
Siskiyou,CA,1998,47,1,0,3992004.0,0.3439712,0.4805361330509186,,,0.5157992243766785,0.2746871,32665.0,original
Siskiyou,CA,2000,47,2,0,4000000.0,0.32770082,,0.3413962423801422,,,,,original
Siskiyou,CA,2002,47,3,0,4008004.0,0.32459956,0.3530247211456299,,,0.48423609137535095,0.2781677,,original
Siskiyou,CA,2004,47,4,0,4016016.0,0.32770583,,0.38339900970458984,,0.6525793075561523,0.30080664,,original
Siskiyou,CA,2006,47,5,0,4024036.0,0.3361048,0.29714763164520264,,,0.5097957253456116,0.57744503,,original
Siskiyou,CA,2008,47,6,0,4032064.0,0.32593867,,0.4464731812477112,,0.6422172784805298,0.61326706,,original
Siskiyou,CA,2010,47,7,0,4040100.0,0.32196918,0.42505696415901184,,,0.5450866222381592,0.6524224,34345.0,original
Siskiyou,CA,2012,47,8,0,4048144.0,0.32487705,,0.42074987292289734,,0.5904037356376648,0.67913777,34180.0,original
Siskiyou,CA,2014,47,9,0,4056196.0,0.32515728,0.4416063725948334,,,0.41969093680381775,0.7099376,33975.0,original
Siskiyou,CA,2016,47,10,0,4064256.0,0.3188223,,0.3894481956958771,,0.626465380191803,0.7284756,33780.0,original
Siskiyou,CA,2018,47,11,0,4072324.0,0.32442898,0.39737942814826965,,,0.5448572039604187,0.74272054,33785.0,original
Siskiyou,CA,2020,47,37,0,4080400.0,,,0.4192195079316523,,0.6738699387913446,,34799.0,extension
Siskiyou,CA,2022,47,38,0,4088484.0,,0.356937313095977,,,0.5044114298724954,,35136.0,extension
Siskiyou,CA,2024,47,39,0,4096576.0,,,0.4006253006253006,,0.6057676044426904,,35474.0,extension
Solano,CA,1998,48,1,0,3992004.0,0.505564,0.6504042744636536,,,0.4083288609981537,0.24221674,256255.0,original
Solano,CA,2000,48,2,0,4000000.0,0.49480745,,0.5927714705467224,,,,,original
Solano,CA,2002,48,3,0,4008004.0,0.48752517,0.5805308818817139,,,0.35299500823020935,0.26577562,,original
Solano,CA,2004,48,4,0,4016016.0,0.48570496,,0.577325165271759,,0.575108528137207,0.3125279,,original
Solano,CA,2006,48,5,0,4024036.0,0.49237126,0.44104793667793274,,,0.4004305303096771,0.49572164,,original
Solano,CA,2008,48,6,0,4032064.0,0.49320298,,0.6456396579742432,,0.6123790740966797,0.51088923,,original
Solano,CA,2010,48,7,0,4040100.0,0.48769292,0.6163390278816223,,,0.44478052854537964,0.5625447,270430.0,original
Solano,CA,2012,48,8,0,4048144.0,0.49567994,,0.6500957012176514,,0.556150496006012,0.57224715,276765.0,original
Solano,CA,2014,48,9,0,4056196.0,0.48668116,0.6457133889198303,,,0.3189236521720886,0.71180147,286335.0,original
Solano,CA,2016,48,10,0,4064256.0,0.48502272,,0.6634690165519714,,0.5763875246047974,0.6614506,296030.0,original
Solano,CA,2018,48,11,0,4072324.0,0.48687732,0.6129947304725647,,,0.4847075045108795,0.6910793,306065.0,original
Solano,CA,2020,48,37,0,4080400.0,,,0.6550996541342158,,0.652919774018468,,315247.0,extension
Solano,CA,2022,48,38,0,4088484.0,,0.5953881135210038,,,0.4103541224223079,,318308.0,extension
Solano,CA,2024,48,39,0,4096576.0,,,0.6183994965878639,,0.590705981927261,,321368.0,extension
Sonoma,CA,1998,49,1,0,3992004.0,0.5725206,0.6889176368713379,,,0.524636447429657,0.29046884,310645.0,original
Sonoma,CA,2000,49,2,0,4000000.0,0.5626356,,0.648669421672821,,,,,original
Sonoma,CA,2002,49,3,0,4008004.0,0.5700281,0.627357542514801,,,0.4798215627670288,0.43219766,,original
Sonoma,CA,2004,49,4,0,4016016.0,0.5528333,,0.6849190592765808,,0.7105690836906433,0.505963,,original
